 Enter the number of points on the cylinder
 Enter the number of points on the boundary (divisible by 6)
 Enter the number of points in the interior
 Enter the number of neighbours for each point
 coefficients calculated
              x              y              u              v              p
 -0.1195046E+01  0.4387272E+00  0.4701383E+00  0.3261606E+00  0.5477331E+01
  0.2305638E+01 -0.8778044E+00  0.1024238E+01  0.1274451E+00  0.1708924E+01
 -0.1538199E+01  0.1877942E+01  0.1242665E+01  0.1065773E+00  0.6061331E+01
 -0.1930847E+01 -0.1932424E+01  0.1181716E+01 -0.1144388E+00  0.6130358E+01
  0.6354342E-01 -0.1561840E+01  0.1552919E+01  0.3781827E-01  0.3858001E+01
  0.1353299E+01  0.1601675E+01  0.1309178E+01 -0.1504837E+00  0.1978030E+01
 -0.1571351E-01 -0.9489183E+00  0.1154346E+01 -0.4861789E-02  0.3757830E+01
 -0.3822530E+01  0.1905967E+01  0.9740141E+00 -0.7220675E-02  0.6478336E+01
  0.4190452E+01 -0.1131815E+01  0.1010134E+01  0.3851337E-01  0.1178130E+01
 -0.1044642E+01  0.8429845E-01  0.2480624E+00  0.1626876E+00  0.6244931E+01
  0.1594825E+01  0.4720498E+00  0.6648939E+00 -0.1995334E+00  0.1602178E+01
  0.6200418E+00 -0.2717080E+00  0.1190610E+00  0.1161860E+00  0.6609419E+00
  0.1738665E+01  0.2283228E+01  0.1105152E+01 -0.1307414E-01  0.1566227E+01
 -0.2570797E+01  0.1253774E+01  0.8780345E+00  0.1334775E+00  0.6318234E+01
  0.1529637E+01  0.1319513E+01  0.1169790E+01 -0.2267465E+00  0.1565080E+01
  0.8268334E+00 -0.2148695E+01  0.1276833E+01  0.3152480E-01  0.2680653E+01
  0.2451856E+01 -0.4260665E+00  0.8653201E+00  0.5568130E-01  0.1484539E+01
  0.3603760E+01 -0.1750952E+01  0.1044734E+01  0.2778073E-01  0.1213492E+01
  0.1122458E+01 -0.6965701E+00  0.7682022E+00  0.2491619E+00  0.1060198E+01
 -0.4494500E+01  0.3213373E+00  0.9814546E+00 -0.6688870E-01  0.6406930E+01
 -0.2742213E+01 -0.1169732E+00  0.9735711E+00 -0.6240831E-01  0.5286488E+01
  0.3730737E+01 -0.2312496E+01  0.1012393E+01  0.2075402E-02  0.1169363E+01
 -0.1465222E+01 -0.3114582E+00  0.5933718E+00 -0.9288901E-02  0.5155941E+01
  0.6470183E+00 -0.9649168E-01  0.3977774E-01  0.4476915E-01  0.6188089E+00
  0.2486850E+01 -0.1715837E+01  0.1143695E+01  0.6042646E-01  0.1402586E+01
  0.3297297E+01  0.8784888E-01  0.9102378E+00  0.3927351E-01  0.9979096E+00
  0.1846676E+01 -0.1582647E+01  0.1218866E+01  0.1020476E+00  0.1593768E+01
 -0.1059017E+01 -0.1754164E+01  0.1423641E+01 -0.1034357E+00  0.5146579E+01
 -0.2065530E+01  0.1811103E+01  0.1090320E+01  0.1111878E+00  0.6483920E+01
 -0.1546042E+01  0.2014183E+00  0.4260086E+00  0.3630281E+00  0.3876867E+01
 -0.2413368E+01  0.2297859E+01  0.1010388E+01  0.7284660E-02  0.6650112E+01
  0.4513646E+01 -0.4651139E+00  0.9961382E+00  0.2692101E-01  0.1134104E+01
  0.4494812E+01  0.4334857E+00  0.9905306E+00  0.3937725E-02  0.1105438E+01
 -0.1222514E+01  0.9741163E+00  0.9963976E+00  0.3718913E+00  0.6884817E+01
 -0.1299805E+01 -0.2541614E-01  0.3595772E+00  0.1480930E+00  0.4926461E+01
 -0.2515481E-01  0.6444323E+00  0.5361580E+00  0.1715712E-01  0.3954440E+01
  0.2315024E+01 -0.1634935E+01  0.1158977E+01  0.8116725E-01  0.1524727E+01
 -0.5619045E+00  0.1563381E+01  0.1478946E+01  0.1286815E+00  0.4844934E+01
 -0.1529890E+01 -0.2408993E+01  0.1064717E+01 -0.1114254E-01  0.6121487E+01
  0.2309973E+01  0.5409634E+00  0.8549796E+00 -0.1490948E+00  0.1591236E+01
  0.1146310E+01  0.9607939E+00  0.9693321E+00 -0.2655630E+00  0.1986243E+01
  0.1221432E+01 -0.1780356E+01  0.1335771E+01  0.7944877E-01  0.2238305E+01
  0.4428092E+00 -0.5961980E+00  0.5176031E+00  0.2076923E+00  0.1503378E+01
 -0.2344278E+01 -0.1339248E+01  0.1136312E+01 -0.6214650E-01  0.5972971E+01
 -0.5145671E+00  0.9755265E+00  0.1070136E+01  0.2267513E+00  0.5436711E+01
 -0.3760137E+00  0.4286103E+00  0.1404135E+00  0.1049816E+00  0.7087351E+01
  0.6743571E+00  0.1129038E+01  0.1224697E+01 -0.2092877E+00  0.1964235E+01
 -0.1925694E+01 -0.1705825E+01  0.1218125E+01 -0.1498334E+00  0.6484581E+01
 -0.1403862E+01 -0.1705227E+00  0.4754379E+00  0.6509154E-01  0.5852232E+01
  0.2773611E+00  0.1303273E+01  0.1405798E+01 -0.1136617E+00  0.3167065E+01
  0.1406800E+01 -0.1278476E-01  0.4194219E+00 -0.4911944E-01  0.1709129E+01
  0.1719162E+01 -0.9106548E+00  0.9927401E+00  0.1731122E+00  0.2120846E+01
 -0.1034007E+01 -0.2015267E+01  0.1351162E+01 -0.5687554E-01  0.5393768E+01
 -0.1669440E+00 -0.1207996E+01  0.1413933E+01 -0.6665758E-01  0.4072476E+01
 -0.1223527E+01 -0.1114037E+01  0.1168091E+01 -0.2208893E+00  0.5264189E+01
  0.5332388E+00  0.4955730E+00  0.3555787E+00 -0.2169042E+00  0.1049988E+01
 -0.1292550E+01  0.8343004E+00  0.8301267E+00  0.3798418E+00  0.7501040E+01
 -0.5256297E+00 -0.1877163E+01  0.1465638E+01 -0.5309922E-01  0.4534958E+01
 -0.4125102E+01 -0.2324442E+01  0.1010264E+01 -0.2845942E-02  0.6106279E+01
 -0.2891785E+00  0.8423528E+00  0.9321352E+00  0.1674339E+00  0.4854272E+01
  0.5432358E+00  0.2121201E+00  0.4259434E-01 -0.5527750E-01  0.2710486E+00
  0.3049095E+00  0.8832049E+00  0.1013403E+01 -0.1557960E+00  0.2387663E+01
 -0.1004137E+01 -0.4546517E+00  0.4736512E+00 -0.1013805E+00  0.6146564E+01
  0.2336651E+00  0.1811937E+01  0.1534113E+01 -0.5113954E-01  0.3222318E+01
  0.1558962E+01  0.1595756E+01  0.1258487E+01 -0.1650929E+00  0.1987711E+01
  0.2232887E+01  0.2365302E-01  0.6957362E+00 -0.5186128E-01  0.1169618E+01
  0.4734909E+01 -0.2046211E+01  0.1001254E+01  0.1979187E-02  0.1185177E+01
 -0.1622899E+01 -0.2733448E+00  0.7131029E+00 -0.3227485E-01  0.5560156E+01
  0.9762094E+00 -0.2227095E+00  0.1926843E+00  0.8828467E-01  0.2819198E+01
  0.1070105E+01  0.1882824E+01  0.1358017E+01 -0.7699632E-01  0.2245589E+01
  0.1376112E+00 -0.1351118E+01  0.1490096E+01  0.7210458E-01  0.3393539E+01
  0.4388434E+01  0.1426301E+01  0.1003010E+01 -0.8224585E-02  0.1129913E+01
  0.1576531E+01  0.2185418E+01  0.1162744E+01 -0.2405201E-01  0.1702395E+01
  0.7771086E+00 -0.5821118E+00  0.5496692E+00  0.1995933E+00  0.1594828E+01
 -0.1701881E+01  0.1551666E+00  0.5431285E+00  0.4302375E+00  0.3519419E+01
 -0.2804072E+00 -0.5239790E+00  0.2929362E+00 -0.1309948E+00  0.6900896E+01
 -0.2036924E+01 -0.2051143E+00  0.8879657E+00  0.8568597E-02  0.5815209E+01
  0.8655953E-01 -0.1037297E+01  0.1264173E+01  0.5289703E-01  0.3454793E+01
  0.4286395E+01  0.5029692E+00  0.9838413E+00  0.1410642E-02  0.1102749E+01
  0.9533413E+00 -0.8179361E+00  0.9134519E+00  0.2147833E+00  0.1361170E+01
 -0.6405984E+00 -0.1981479E+01  0.1423054E+01 -0.4412495E-01  0.4875953E+01
  0.1756162E+00  0.9668991E+00  0.1121444E+01 -0.1099863E+00  0.3406262E+01
  0.2223720E+01 -0.4637841E+00  0.8343866E+00  0.4775746E-01  0.1471828E+01
 -0.3221514E+01 -0.2265541E+01  0.1027931E+01 -0.5839309E-02  0.5995922E+01
 -0.3951355E+01 -0.1375054E+01  0.1056753E+01 -0.6165977E-01  0.6104152E+01
  0.4643539E+01 -0.6665125E+00  0.9989425E+00  0.2174157E-01  0.1147664E+01
  0.4254343E+01 -0.1763571E+01  0.1013402E+01  0.1556153E-01  0.1186474E+01
  0.1260885E+01 -0.9930661E-02  0.3564312E+00 -0.2618614E-02  0.1544852E+01
 -0.5156448E+00  0.4406664E+00  0.2540464E+00  0.1895272E+00  0.6586090E+01
 -0.4018707E+00  0.1550632E+01  0.1510727E+01  0.9566320E-01  0.4560079E+01
  0.4005516E+00 -0.9667950E+00  0.1163661E+01  0.1900978E+00  0.2206058E+01
 -0.3340741E+01  0.2295679E+01  0.9854476E+00  0.1830443E-02  0.6533235E+01
 -0.1748999E+01  0.2204085E+01  0.1124088E+01  0.2719532E-01  0.6357789E+01
 -0.2990350E+01 -0.8428931E+00  0.1098171E+01  0.3851341E-02  0.6275583E+01
  0.2765284E+00  0.1199060E+01  0.1324305E+01 -0.1298758E+00  0.3039488E+01
 -0.2188171E+01 -0.1934369E+01  0.1107834E+01 -0.4844042E-01  0.5938384E+01
 -0.1857777E+01  0.3327498E+00  0.5110221E+00  0.4111902E+00  0.8582236E+01
  0.3297782E+00 -0.4591332E+00  0.1688427E+00  0.9987696E-01  0.6362875E+00
 -0.7113438E+00  0.4493024E+00  0.3471377E+00  0.2589113E+00  0.6302321E+01
 -0.3751557E+01 -0.2239114E+01  0.1026288E+01 -0.5623570E-02  0.6068621E+01
 -0.4587436E+00  0.1436536E+01  0.1455926E+01  0.1291578E+00  0.4738601E+01
  0.1108384E+00  0.7264705E+00  0.7473680E+00 -0.7678993E-01  0.3356265E+01
 -0.4551307E+01 -0.1599226E+01  0.1010950E+01 -0.2792509E-01  0.6081855E+01
 -0.3175496E+00 -0.6085982E+00  0.5160331E+00 -0.1787906E+00  0.6219273E+01
  0.3739059E+00  0.4819613E+00  0.2465301E+00 -0.1445828E+00  0.1003788E+01
 -0.9909091E+00 -0.1126362E+01  0.1211804E+01 -0.1862856E+00  0.5445511E+01
 -0.1106097E+01  0.2939592E+00  0.3521944E+00  0.2624757E+00  0.5832162E+01
 -0.1948932E+00  0.1879636E+01  0.1523338E+01  0.1614222E-01  0.4088631E+01
  0.8910244E+00  0.2382935E+00  0.2513693E+00 -0.1338837E+00  0.1869784E+01
 -0.1090977E+01  0.1087314E+01  0.1102302E+01  0.3144591E+00  0.6012202E+01
  0.1358880E+01 -0.2015486E+01  0.1262869E+01  0.2903114E-01  0.2130289E+01
  0.1224366E+01 -0.1588257E+00  0.2834751E+00  0.7865170E-02  0.4544816E+01
  0.3359842E+01 -0.1629537E+01  0.1062950E+01  0.4124719E-01  0.1240951E+01
 -0.1900712E+01  0.9264393E+00  0.8159999E+00  0.3740805E+00  0.7052816E+01
  0.1224296E+01 -0.1976541E+01  0.1291108E+01  0.3565653E-01  0.2328364E+01
  0.3424171E+01  0.9161242E+00  0.9820229E+00 -0.3161712E-01  0.1153932E+01
 -0.1659770E+01  0.8014459E+00  0.7800378E+00  0.4095371E+00  0.6400466E+01
  0.2408678E+01 -0.1439490E+01  0.1138202E+01  0.9174607E-01  0.1529684E+01
  0.1321522E+01  0.1130475E+01  0.1118200E+01 -0.2501861E+00  0.1432184E+01
  0.3486401E+00 -0.1293390E+01  0.1448782E+01  0.1517911E+00  0.2873892E+01
 -0.3758051E+01 -0.9235462E+00  0.1059267E+01 -0.1060672E+00  0.6172412E+01
  0.6099350E+00 -0.8456651E+00  0.9723678E+00  0.2226210E+00  0.1673068E+01
  0.6906763E-01 -0.1222918E+01  0.1421142E+01  0.4769477E-01  0.3564752E+01
 -0.3780695E+00 -0.2030587E+01  0.1430123E+01 -0.2425120E-01  0.4472075E+01
  0.3382932E+01  0.1101472E+01  0.1002073E+01 -0.2954212E-01  0.9851833E+00
  0.2009998E+01 -0.1017006E+00  0.6453305E+00 -0.2497337E-01  0.2173640E+01
 -0.1017282E+01  0.1775458E+01  0.1394671E+01  0.1257643E+00  0.5672018E+01
  0.1892846E+01  0.1704064E+01  0.1184352E+01 -0.1123518E+00  0.1569313E+01
  0.5505619E+00  0.1486571E+01  0.1460882E+01 -0.1417809E+00  0.2468038E+01
  0.1293341E+01  0.4568319E+00  0.5486526E+00 -0.1792765E+00  0.2286017E+01
 -0.5042731E+00  0.7935616E+00  0.8402374E+00  0.2477004E+00  0.5498223E+01
 -0.2770391E+01 -0.2158167E+01  0.1036838E+01  0.4034205E-02  0.6054122E+01
  0.3729609E+00  0.1504349E+01  0.1508013E+01 -0.1242048E+00  0.3252655E+01
 -0.8155423E+00 -0.2063501E+01  0.1356552E+01 -0.3711112E-01  0.5109550E+01
  0.2112033E+01  0.2299616E+01  0.1068220E+01 -0.1028781E-01  0.1341666E+01
  0.2203262E+01  0.9060015E+00  0.9443370E+00 -0.1817434E+00  0.1526962E+01
  0.4156109E+01 -0.2004254E+00  0.9831080E+00  0.3554293E-01  0.1115943E+01
 -0.3030236E+01  0.5146336E+00  0.8672392E+00 -0.6541211E-01  0.6359561E+01
  0.1866225E+01  0.1920961E+01  0.1185629E+01 -0.6230036E-01  0.1587260E+01
 -0.1378191E+01  0.3262545E+00  0.4623468E+00  0.2723981E+00  0.6139674E+01
 -0.1379573E+01 -0.1017065E+01  0.1135406E+01 -0.2375275E+00  0.6577798E+01
  0.2759520E+01  0.1321169E+00  0.8244958E+00  0.1501898E-01  0.1303707E+01
 -0.1555108E+01  0.1199218E+01  0.1040756E+01  0.3275973E+00  0.6521402E+01
 -0.3856335E+01 -0.1120010E+01  0.1060375E+01 -0.8845575E-01  0.6056197E+01
  0.7242564E+00 -0.2050864E+01  0.1346318E+01  0.5093169E-01  0.2787275E+01
 -0.1443106E+01  0.1686595E+01  0.1273073E+01  0.1672342E+00  0.6061586E+01
  0.3570573E+01  0.2279509E+01  0.1006746E+01 -0.2014417E-02  0.1118189E+01
 -0.7677123E+00 -0.4012723E+00  0.3164312E+00 -0.1341161E+00  0.6318596E+01
 -0.5479804E+00  0.1269862E+01  0.1338472E+01  0.1837700E+00  0.5105365E+01
 -0.1077079E+01 -0.1025079E+01  0.1127011E+01 -0.1930194E+00  0.5868333E+01
  0.1224037E+01  0.1636067E+01  0.1347413E+01 -0.1339802E+00  0.2137638E+01
  0.3299367E+01 -0.7882921E+00  0.1007757E+01  0.9245039E-01  0.1198744E+01
 -0.1184455E+01  0.4063188E-01  0.2982313E+00  0.1525575E+00  0.6009984E+01
  0.3229031E+01 -0.9855967E-01  0.9233022E+00  0.6099775E-01  0.1367522E+01
  0.1035762E+01 -0.1434258E+01  0.1362596E+01  0.1364676E+00  0.2445823E+01
  0.4602775E+01  0.2283292E+01  0.1000269E+01 -0.2257953E-03  0.1128322E+01
  0.8591533E+00  0.7970315E+00  0.8192162E+00 -0.2876364E+00  0.1778259E+01
  0.2420283E+01 -0.1222032E+01  0.1113808E+01  0.1017177E+00  0.1592680E+01
 -0.1788747E+01 -0.2033466E+01  0.1186768E+01 -0.8736978E-01  0.6177008E+01
 -0.2003435E+00 -0.2154265E+01  0.1362966E+01 -0.8047547E-02  0.4247224E+01
 -0.4404256E+00  0.5660733E+00  0.4428629E+00  0.2166395E+00  0.6003645E+01
  0.1784174E+01 -0.2210217E+01  0.1145758E+01  0.1844400E-01  0.1706428E+01
  0.3343643E+01  0.5147996E+00  0.8942056E+00 -0.2638928E-01  0.9225714E+00
  0.3727668E+01  0.2085556E+01  0.1009093E+01 -0.3975715E-02  0.1124752E+01
 -0.1456272E+01  0.1400226E+01  0.1172648E+01  0.2553879E+00  0.6063308E+01
 -0.3591934E+01 -0.1393477E+01  0.1086107E+01 -0.5032257E-01  0.6045415E+01
 -0.2157675E+01 -0.1245399E+01  0.1143400E+01 -0.1177315E+00  0.5925428E+01
 -0.2447083E+01  0.9650873E+00  0.7799302E+00  0.1541886E+00  0.6589686E+01
 -0.2594583E+01 -0.1810377E+00  0.1031571E+01 -0.5786212E-01  0.5800516E+01
  0.8114835E+00  0.2720725E+00  0.2248283E+00 -0.1432162E+00  0.1402551E+01
 -0.1921581E+01  0.1066264E+01  0.8789214E+00  0.3437822E+00  0.6729749E+01
  0.2570923E+01 -0.3481480E+00  0.8526625E+00  0.5027253E-01  0.1656246E+01
 -0.1203102E+01  0.1868489E+01  0.1345497E+01  0.1027772E+00  0.5661962E+01
  0.2561402E+00  0.1416652E+01  0.1472804E+01 -0.9178756E-01  0.3182552E+01
 -0.1764186E+01 -0.1161403E+01  0.1180640E+01 -0.2637345E+00  0.5061887E+01
 -0.7974881E+00 -0.9755786E+00  0.1089674E+01 -0.1836697E+00  0.5550656E+01
 -0.1897126E+01  0.1370166E+01  0.1020608E+01  0.2523539E+00  0.6293444E+01
  0.2929928E-01 -0.2386755E+01  0.1143824E+01  0.2838127E-02  0.3800901E+01
  0.3046142E+01 -0.2072260E+01  0.1063689E+01  0.1461521E-01  0.1263305E+01
 -0.8111677E-01  0.7788588E+00  0.8474221E+00  0.4823628E-01  0.4211016E+01
  0.2083646E+01  0.1138747E+01  0.1005625E+01 -0.1666437E+00  0.1509507E+01
 -0.5737877E+00 -0.3214641E+00  0.1213948E+00 -0.9211628E-01  0.7288985E+01
 -0.6895618E+00  0.1028683E+01  0.1096217E+01  0.2499924E+00  0.4736761E+01
  0.1848937E+01  0.1525779E+01  0.1175336E+01 -0.1493906E+00  0.1254923E+01
  0.3060431E+00  0.1050128E+01  0.1178089E+01 -0.1600107E+00  0.2903426E+01
  0.1351511E+01  0.1693067E+00  0.4449292E+00 -0.8739454E-01  0.1184939E+01
 -0.2474310E+00  0.1161299E+01  0.1296150E+01  0.1024073E+00  0.4391119E+01
  0.1185138E+01 -0.1433516E+01  0.1349366E+01  0.1350982E+00  0.2589421E+01
 -0.1994552E+01  0.2262354E+01  0.1069639E+01  0.1565623E-01  0.6551027E+01
 -0.6343126E+00  0.8169582E+00  0.8553834E+00  0.2492942E+00  0.5876950E+01
  0.9058961E+00 -0.1169353E+01  0.1302770E+01  0.1668283E+00  0.2017423E+01
  0.2881207E+01  0.1983377E+01  0.1044935E+01 -0.2648676E-01  0.1162741E+01
 -0.1417720E+01 -0.7944471E+00  0.9690890E+00 -0.2318574E+00  0.4838238E+01
  0.4724761E+01  0.2023493E+01  0.1000541E+01 -0.7709503E-03  0.1132252E+01
  0.2398902E+01 -0.2295448E+01  0.1065521E+01  0.7607944E-02  0.1384884E+01
  0.6536382E+00  0.1559920E+01  0.1464546E+01 -0.1472993E+00  0.2455948E+01
 -0.1304999E+01 -0.5982951E+00  0.7035758E+00 -0.1495010E+00  0.5856627E+01
  0.3484120E+01  0.1533690E+01  0.1022790E+01 -0.2361637E-01  0.1174574E+01
  0.2244957E+01 -0.1467284E+01  0.1153622E+01  0.1039311E+00  0.1461142E+01
  0.3799497E+01 -0.1224984E+01  0.1025757E+01  0.5148060E-01  0.1195157E+01
  0.5067886E+00 -0.1933022E+01  0.1437251E+01  0.7133652E-01  0.2829927E+01
 -0.6495144E+00 -0.1661531E+00  0.6048839E-01 -0.2228018E-01  0.7037816E+01
 -0.4342554E+01  0.1805444E+01  0.9873405E+00 -0.1004233E-01  0.6490007E+01
 -0.2284261E+01 -0.2264930E+01  0.1040257E+01 -0.5650138E-02  0.6111031E+01
 -0.2671858E+01 -0.1521817E+01  0.1128400E+01 -0.2469516E-01  0.5770677E+01
 -0.4278415E+01  0.1299996E+01  0.9774155E+00 -0.2774597E-01  0.6473613E+01
  0.1261503E+00 -0.2296163E+01  0.1234624E+01  0.8146584E-02  0.3534004E+01
 -0.6841641E+00  0.6378599E+00  0.5924939E+00  0.2808442E+00  0.6023311E+01
  0.2554365E+01 -0.7638803E+00  0.9831355E+00  0.9770143E-01  0.1581363E+01
  0.2494702E+01 -0.5801712E+00  0.9260606E+00  0.8952302E-01  0.1395080E+01
  0.6020763E+00  0.1405167E+00  0.4045339E-01 -0.4458016E-01  0.4431663E+00
  0.3223142E+00 -0.7122519E+00  0.7483722E+00  0.1886318E+00  0.2178813E+01
 -0.2291439E+01 -0.1024919E+01  0.1157617E+01 -0.8872610E-01  0.5861575E+01
  0.4557996E+00  0.5243138E+00  0.3737981E+00 -0.2049973E+00  0.1146202E+01
 -0.1889460E+01 -0.2185106E+01  0.1102058E+01 -0.4079696E-01  0.6185087E+01
 -0.3887333E+01 -0.1230484E+00  0.9707902E+00 -0.1305625E+00  0.6361181E+01
 -0.5523138E+00  0.1983482E+01  0.1451933E+01  0.4886760E-01  0.4799579E+01
 -0.3922554E+01  0.8993530E-01  0.9492102E+00 -0.1155691E+00  0.6431814E+01
  0.2378207E+01 -0.1078379E+01  0.1078477E+01  0.1085208E+00  0.1772181E+01
  0.1962621E+01 -0.1892243E+01  0.1203247E+01  0.5647389E-01  0.1690175E+01
 -0.2885273E+00 -0.1029543E+01  0.1214326E+01 -0.1417534E+00  0.4739859E+01
  0.1721577E+00 -0.1210783E+01  0.1410415E+01  0.9807737E-01  0.3273440E+01
  0.7778700E+00 -0.3576971E+00  0.2539359E+00  0.1452025E+00  0.1074188E+01
 -0.7161240E+00 -0.7701088E+00  0.8549800E+00 -0.2245964E+00  0.6150482E+01
 -0.6838874E+00 -0.9651202E+00  0.1106964E+01 -0.2112229E+00  0.5598193E+01
  0.2304610E+01  0.2350718E+01  0.1041932E+01 -0.5152458E-02  0.1251278E+01
  0.2435031E+01  0.1537800E+01  0.1072873E+01 -0.9122302E-01  0.1206636E+01
  0.1971070E+01 -0.7868996E+00  0.9338719E+00  0.1391323E+00  0.1353352E+01
 -0.1561882E+01  0.8767680E+00  0.8724436E+00  0.3693865E+00  0.6979717E+01
  0.5172411E-01 -0.6335292E+00  0.5359670E+00  0.3142361E-01  0.3405257E+01
  0.3894499E+01 -0.6320433E+00  0.9937405E+00  0.5700532E-01  0.1149310E+01
  0.2101137E+01 -0.1971390E+01  0.1172467E+01  0.4488803E-01  0.1571450E+01
 -0.1458692E+01  0.2180268E+01  0.1185381E+01  0.3091888E-01  0.6089525E+01
 -0.3608614E+00  0.1340559E+01  0.1417773E+01  0.1167812E+00  0.4556564E+01
  0.1348895E+01 -0.2279792E+01  0.1153093E+01  0.7365279E-02  0.2142026E+01
  0.2857687E+01 -0.3635144E+00  0.9119924E+00  0.6841453E-01  0.1417936E+01
  0.1660093E+01  0.1872035E+01  0.1229326E+01 -0.7605350E-01  0.1779897E+01
  0.1203172E+01  0.1298894E+01  0.1236509E+01 -0.2227775E+00  0.2149678E+01
  0.3079078E+01  0.2243359E+00  0.8505548E+00 -0.1181172E-01  0.1578991E+01
  0.2065343E+01 -0.1338868E+01  0.1153897E+01  0.1329469E+00  0.1632594E+01
  0.1379934E+01  0.6578772E+00  0.7346674E+00 -0.2455725E+00  0.1828978E+01
  0.4792150E+01 -0.2268360E+01  0.1000356E+01  0.2370673E-03  0.1179508E+01
  0.1721058E+01 -0.7160741E+00  0.8532702E+00  0.1820648E+00  0.1574953E+01
  0.3214847E+01  0.9556873E+00  0.9849265E+00 -0.3940435E-01  0.1288355E+01
  0.1551485E+01  0.6399574E+00  0.7475642E+00 -0.2392030E+00  0.1280408E+01
  0.3652013E+01 -0.1564630E+01  0.1042884E+01  0.3900619E-01  0.1211907E+01
  0.1027423E+01 -0.7300518E+00  0.8063876E+00  0.2225231E+00  0.8932883E+00
  0.1756761E+01 -0.6015281E+00  0.7958247E+00  0.1556413E+00  0.1503647E+01
  0.1516518E+01 -0.1135713E+01  0.1144146E+01  0.1966019E+00  0.1896031E+01
  0.4584457E+00 -0.7348395E+00  0.7911811E+00  0.2216125E+00  0.1875300E+01
  0.5291466E+00 -0.2869934E+00  0.8459922E-01  0.9174809E-01  0.5433900E+00
 -0.1250611E+01 -0.2309947E+01  0.1151264E+01 -0.3639994E-01  0.6053524E+01
  0.3004051E+00 -0.5945012E+00  0.4835093E+00  0.1644385E+00  0.1646671E+01
  0.1339696E+01  0.6319423E-01  0.3944050E+00 -0.4863186E-01  0.1553343E+01
 -0.8001208E+00  0.1527036E+01  0.1416036E+01  0.1753985E+00  0.5364731E+01
  0.1906374E+01  0.5312132E+00  0.7725831E+00 -0.1892694E+00  0.1816448E+01
 -0.1018242E+01 -0.1581485E+01  0.1396665E+01 -0.1131733E+00  0.5539305E+01
 -0.4784068E+01 -0.1413577E+01  0.1002123E+01 -0.2128737E-01  0.6061421E+01
 -0.4812767E+00 -0.2132101E+01  0.1359685E+01 -0.1986959E-01  0.4691887E+01
  0.4096490E+01  0.9005175E+00  0.9904530E+00 -0.1409171E-01  0.1118589E+01
  0.4968910E+00 -0.9144320E+00  0.1081251E+01  0.2180460E+00  0.2017617E+01
 -0.4558667E+01  0.2309269E+01  0.9980004E+00 -0.4725806E-03  0.6480767E+01
  0.9388221E+00  0.3706329E+00  0.3781043E+00 -0.2195297E+00  0.6650136E+00
 -0.6317120E+00 -0.1144202E+01  0.1275635E+01 -0.1701382E+00  0.5434849E+01
 -0.1246345E+01 -0.9681188E+00  0.1111173E+01 -0.2300804E+00  0.6069238E+01
  0.2235481E+01  0.1566489E+00  0.7434512E+00 -0.8034411E-01  0.9891022E+00
 -0.9924416E+00  0.1131605E+01  0.1154958E+01  0.2900583E+00  0.5840818E+01
  0.1375687E+01 -0.1265126E+01  0.1248478E+01  0.2080752E+00  0.1608294E+01
  0.1120789E+01 -0.2841791E+00  0.3080477E+00  0.1179560E+00  0.1862873E+01
  0.3219370E+00  0.6371469E+00  0.5639782E+00 -0.1846972E+00  0.1848003E+01
 -0.2370123E+01  0.2050655E+01  0.1028704E+01  0.3989070E-01  0.6609094E+01
 -0.3964430E+01 -0.1627314E+01  0.1050246E+01 -0.4112295E-01  0.6074233E+01
 -0.9446795E+00  0.7216223E+00  0.7102212E+00  0.3202207E+00  0.5664151E+01
 -0.3122960E+00 -0.7524846E+00  0.8208565E+00 -0.1717827E+00  0.5937201E+01
 -0.1750368E+01 -0.8548364E+00  0.1119634E+01 -0.2122617E+00  0.6134909E+01
  0.2870992E+01 -0.1251269E+01  0.1091836E+01  0.8368547E-01  0.1228745E+01
  0.6513518E-01  0.1262505E+01  0.1395936E+01 -0.3239520E-01  0.3697362E+01
 -0.1645243E-01 -0.8371992E+00  0.9987995E+00 -0.1711637E-01  0.3720134E+01
  0.2949665E+01 -0.1015736E+01  0.1049593E+01  0.1034581E+00  0.1419081E+01
  0.4342495E+01 -0.2293646E+01  0.1003485E+01  0.1904615E-02  0.1168819E+01
  0.8934376E+00 -0.9242872E+00  0.1065966E+01  0.1868688E+00  0.7908183E+00
  0.2530864E+01 -0.1041461E+01  0.1078552E+01  0.1077688E+00  0.1378882E+01
  0.1114720E+01 -0.1068609E+01  0.1179008E+01  0.1987629E+00  0.1746330E+01
  0.1191653E+01  0.1176092E+01  0.1153983E+01 -0.2493551E+00  0.2148979E+01
  0.3122135E+01  0.6827570E+00  0.9451802E+00 -0.4175212E-01  0.1462206E+01
  0.2155235E+01 -0.1629702E+01  0.1179445E+01  0.8951365E-01  0.1559301E+01
 -0.8694551E+00  0.3772933E+00  0.3117897E+00  0.2697919E+00  0.5954804E+01
 -0.3950297E+00 -0.6594265E+00  0.6343414E+00 -0.1952278E+00  0.5952735E+01
  0.2085609E+01 -0.3725304E+00  0.7589996E+00  0.3916025E-01  0.1581924E+01
  0.2329251E+01 -0.1504872E+00  0.7451887E+00 -0.1618168E-01  0.1384584E+01
 -0.1253573E+01  0.1608074E+01  0.1308585E+01  0.1848372E+00  0.5746314E+01
  0.4226309E+00 -0.1108493E+01  0.1317130E+01  0.1878971E+00  0.2631616E+01
 -0.2387702E+01 -0.1574405E+01  0.1123201E+01 -0.4234798E-01  0.5845889E+01
